Image,luminance,contrast,color,SI
game_2747.jpg,102.43228897502154,66.18046483005656,120.7681590499681,73.6876955209102
game_0056.jpg,75.7961398654514,55.321775972709915,93.14849360967146,32.67614672417603
movie_2570.jpg,84.19876953125,44.15892380297934,162.0296290991198,51.897816641975204
movie_1629.jpg,70.59851438180486,48.34587585985302,153.06143792592817,44.622546625939265
movie_1837.jpg,62.0823277640264,42.438989353343054,96.6590968334965,36.833767119297946
game_0795.jpg,78.74177071387615,75.0122705571243,156.23895264922558,74.94485974169399
game_0358.jpg,84.89130099826389,45.999219160418015,160.76371386269417,54.600341520466145
movie_2272.jpg,52.85530291252073,23.57837202010662,149.76516646023197,39.696248725684185
movie_1787.jpg,80.39706491441584,35.24581937253964,72.05599894481347,14.209395863991123
movie_0830.jpg,117.44684375,55.17883745421338,124.58187653924305,35.72213746891109
movie_0625.jpg,35.90224461410985,23.266191508499894,129.08571312919125,41.84941741213902
game_1578.jpg,72.20929591049382,50.01744131763031,150.73800461043453,62.76935404285585
movie_1896.jpg,84.04234780674204,25.906835686061775,11.704255450391644,16.086405846937744
game_1712.jpg,81.39245090060764,65.98179618146088,74.44908847821084,14.079127202829062
movie_1342.jpg,167.42142578125,74.66521465616486,142.71526079220047,29.922751188124906
movie_2297.jpg,27.033996212121213,20.915246926855755,126.70859210079664,29.38209135942579
game_2808.jpg,75.01267168209877,67.9902374508156,114.40320664268351,91.91364036659972
game_0320.jpg,83.88543294270833,53.25620068286169,150.7175328289644,61.72978791722549
movie_0413.jpg,14.105955950184502,20.768687241586417,100.52209259871033,18.545881611189373
game_2385.jpg,76.45809382167431,40.91896790465931,165.32673201750924,39.22966169823594
game_0071.jpg,73.92781680045871,38.42022007933646,169.75487000181292,36.27781123892857
movie_2744.jpg,91.78771423440065,44.1349075892608,85.49971010903641,39.70466243637231
game_2184.jpg,108.99997802734374,62.01113623796446,174.82495910556014,68.65409127558262
game_1264.jpg,81.07360731336806,35.641908104392016,147.9997303154253,28.606109995766342
movie_1038.jpg,88.07349099010679,59.535615939361,123.18046328942361,27.080590636584066
game_1237.jpg,102.49997829861111,70.37350981961272,99.27449868562397,60.25342336575663
game_2326.jpg,58.71515896267361,46.50413171446827,115.29391115602378,60.52023470995094
game_2944.jpg,43.96645013503086,41.6890452575683,30.66397310125999,31.260656189267348
movie_0362.jpg,92.25505741003788,56.6793898787658,56.02419349675698,82.50740531844168
game_0226.jpg,125.51140109592014,42.738982063082034,109.74589911546579,52.161373803454005
game_2474.jpg,104.28273580848624,57.754871062276365,171.63626661191742,45.29953451433676
movie_0182.jpg,25.502451171875,24.10504519031593,94.70064205664865,34.70394432907227
movie_0037.jpg,37.09598129734849,26.927141100763848,145.90086026220487,36.67510280035927
movie_2430.jpg,40.96481119791667,27.408813481306865,29.417483093167604,35.429590713471136
game_0166.jpg,38.26953510802469,20.650958466529943,116.59378600801821,14.183004661416867
game_0103.jpg,71.30191309799383,47.111789636543,128.873343473467,66.15714968257062
game_2122.jpg,84.39793782552083,69.8802136164382,135.251445332607,55.35300748470107
movie_0281.jpg,76.762802734375,42.040346746920115,169.32988733139632,37.613764860751665
movie_2227.jpg,122.06209187212102,60.45219120964809,144.55573287391016,20.538303478541213
game_0410.jpg,124.94980794270833,32.87728446240609,123.70972765083668,21.29754645974667
movie_2760.jpg,74.550107421875,67.5120644768278,151.66319471269196,46.12130772752125
game_0998.jpg,89.41028043016975,57.686444569159676,152.70852483452057,73.83614611019848
movie_1172.jpg,42.70845774030528,45.10109441751994,149.0506426767239,49.956877023264994
game_2338.jpg,91.81789091870301,29.644067651691365,40.64656670937467,19.68166168109889
movie_0886.jpg,61.02818699617881,47.79679119556939,52.59741957183242,19.49977607228846
game_1508.jpg,49.33394015842014,40.13025324566624,165.1712669420819,54.207683273454215
game_0112.jpg,53.42708767361111,37.653478035701056,164.9592697983929,35.57928032476388
game_2782.jpg,54.95014105902778,57.198617496519,122.7584234698074,94.49635622213994
movie_2258.jpg,23.476636284722222,11.518866077143462,25.532762393312684,14.035396367774865
game_0754.jpg,69.75656385633681,35.51299946710805,104.82491353423418,38.073258205734355
game_0758.jpg,158.14297417534723,36.16207832459451,156.88694962030638,71.19982913268328
game_0283.jpg,60.502915352637615,70.32981301194711,154.43611495313726,39.16602285665141
game_2896.jpg,82.48007908950618,71.46543478206385,172.7215096496407,64.25573551421843
game_2765.jpg,92.83463178294573,65.56975132425464,154.70232216555132,70.31019889330662
movie_2638.jpg,138.49437644675925,65.15126310009413,132.08433491234612,33.343175177124806
movie_1910.jpg,67.99122895525831,38.26513297157285,148.74282158853646,31.595091155841434
movie_2485.jpg,45.68988932291666,49.39817510560276,162.68394384403882,48.09018721232481
movie_2388.jpg,75.5994782021605,54.32340477229762,102.34162337760924,20.591592812603622
game_1174.jpg,65.24629581404321,58.25943296366484,106.24351142792884,36.111102901918215
movie_1551.jpg,120.81340494791667,54.43001858109116,54.095520743072214,52.58577105233194
game_1783.jpg,80.45808566623263,58.536735797702974,128.47173574405593,20.404440410618815
game_1718.jpg,133.93374782986112,56.47757502171199,112.51588734286005,19.14101729616871
game_0470.jpg,66.31685953776042,52.095209923394904,138.5128242831549,30.206384515777586
movie_0246.jpg,66.07117380401235,36.92126985492396,130.6944654175636,40.558686869464445
game_1276.jpg,185.49935302734374,52.70953035751931,148.9578105212386,55.894829365686746
movie_0197.jpg,55.854566420664206,53.43444856975764,146.9128898728485,26.844998615565164
game_0904.jpg,48.7964673755787,35.21821624849306,175.25244130975142,53.84738000915429
movie_1396.jpg,25.645152640264026,18.35039592762812,50.42176798187265,26.03002817893175
movie_0149.jpg,56.81358309659091,44.95155828765142,120.22184467536714,33.55149545118272
game_2999.jpg,37.15012369791667,23.540390723762577,143.70778211430553,45.54149986320383
game_1158.jpg,83.02185302734375,48.02304319905609,102.72915184903889,34.291747252697796
movie_0833.jpg,42.75818033854166,30.6966397559269,50.384140512751706,23.196645096556896
game_2277.jpg,107.66865354938271,66.03174857059642,83.13830613319237,36.07806099677463
game_1109.jpg,93.27784963348765,61.44679267119898,133.98368621908563,36.173828893885876
movie_1569.jpg,77.70996222669142,52.26311560907374,128.62071093808404,38.12181954014537
game_1127.jpg,94.40335117669753,51.244874539100024,162.60855047029247,30.960320345195694
game_0386.jpg,110.9983895158179,73.05783165953476,123.15503663129323,104.86814644830038
game_1134.jpg,62.92106608072917,56.12429641058398,70.35238167692195,44.595261974982314
game_1135.jpg,74.4380113389757,42.068668896699215,139.1813606892545,34.80490497372353
game_2655.jpg,150.12990885416667,46.72476673900694,94.85764450650704,20.051329293860082
movie_0227.jpg,25.087549727805694,29.149325553459448,40.75058145070435,7.593148792453787
movie_0039.jpg,132.15635199652777,45.039878869750446,175.64428168940242,34.76333911098197
game_2400.jpg,51.43645606364679,34.56274406421497,168.2589974392244,36.60495182734709
movie_0471.jpg,102.82983832465278,60.69769714289352,167.22462359444876,35.73464929943687
movie_0421.jpg,129.474873046875,66.45657385777577,150.52470036628588,67.30782350634617
movie_1243.jpg,46.01000048225308,22.751645256823977,122.48919184369315,19.141211829783202
movie_2286.jpg,148.17378380904498,64.88250987497726,70.97715037107477,21.083452227999977
game_0804.jpg,96.9930895212156,59.32343588987627,59.21926851281974,18.074741671178064
game_1592.jpg,46.90310085720486,37.94291477063673,93.678297983732,50.820527321365475
movie_2255.jpg,65.7515603298611,38.813385780567174,168.80093261123636,27.360568990635425
movie_1079.jpg,63.61345052083333,42.086256474222616,45.77892665004116,32.86951035206283
movie_2704.jpg,64.67364174836601,54.22427203607857,114.27239503567675,32.73540699803828
movie_2915.jpg,93.87874180169753,49.55047293530258,129.3681394100669,43.111898512310496
movie_2328.jpg,67.5821908757716,51.20448851573852,139.7308943268665,14.477912834635807
movie_2445.jpg,82.73166189018006,39.626563916445285,68.07495059896797,15.917289238991316
movie_0592.jpg,55.169537138819095,28.104498288396115,103.45764443671759,7.637257839050721
movie_2888.jpg,34.840317322530865,36.72583226413587,132.2462826075786,29.46655207227967
movie_0944.jpg,81.06542080965909,41.79584171910839,140.44130839306447,41.464329988463874
game_0703.jpg,59.89353759765625,49.98433347888617,106.46983305487487,53.880781025578415
game_0940.jpg,188.66744405864196,59.12140467420243,106.79661457333322,29.76815562818638
game_2350.jpg,47.799430820794754,28.488630823827805,145.03758509640375,50.876157889927256
game_2814.jpg,133.42470341435185,78.45213048334858,74.62894346956381,84.17626825024742
game_1175.jpg,127.41186619888117,66.38047281714769,121.9969339459648,89.34941972119519
movie_0303.jpg,81.22396918402778,55.56153414085913,69.54801013328859,47.17984136032939
game_1208.jpg,84.08484917534722,65.24441851784071,123.88920908927078,47.04140676044409
movie_2856.jpg,30.454403935185184,18.289382858873104,130.79721495025402,10.302878570211199
movie_2334.jpg,58.14195587311558,24.774393269308817,107.20195276990331,22.02406264745708
game_0852.jpg,90.47022976345487,22.2830051493424,41.300441900470815,21.91735627469809
movie_0185.jpg,19.6652747347786,24.356332306456988,110.54404989567469,27.88686304253228
game_2604.jpg,87.6152525499132,48.84137787089106,121.98273577128012,65.51228567881064
game_2650.jpg,101.28895295202952,80.15719539856138,154.4648360158738,25.259626628228922
game_2585.jpg,166.6740047200521,55.939196839802996,147.50283403436868,62.993988260652245
game_1242.jpg,119.32332302517361,74.21154921562191,116.65381217576615,36.39431477832039
movie_1715.jpg,59.724324845679014,47.03056176465583,59.162461109856665,19.670040871106853
movie_0458.jpg,105.4437041311553,51.429764213566344,114.91615725668552,24.277686474487965
game_0729.jpg,82.93445339626736,37.59034384575093,105.7486727276458,46.2845529638385
movie_1314.jpg,53.55482155212177,33.49097228407751,133.7952011295434,30.138565603633772
game_1753.jpg,143.7669460720486,67.09783019468327,96.9223954849921,43.52370356518163
game_1658.jpg,79.78437210648148,44.44244591135116,109.9302296227502,55.92521009211235
game_1065.jpg,60.6881982421875,50.495862189294435,110.50420166587958,48.66923191078831
game_2043.jpg,133.62411702473958,59.42765532261042,167.2912248268207,67.91775489658977
movie_2206.jpg,53.97514322916667,43.30433993725524,156.46123791711764,72.40428112724324
game_0740.jpg,92.63220811631945,36.40337064445913,115.89105582510538,32.7461534650197
movie_1451.jpg,71.13910807291667,47.223903889839804,181.2901426828764,16.051253887990672
game_1586.jpg,78.08796196831597,61.77781352009508,146.1987838627635,64.06670521515395
game_2598.jpg,58.67462049696181,41.09636604843428,131.47496316991314,43.140389964600416
game_2543.jpg,100.7359996202257,46.94454114468641,95.75038365202356,27.323320234036988
movie_2287.jpg,48.82540690104167,42.85663249592086,166.19928260583094,92.81952580785766
movie_2584.jpg,21.067752536900368,26.60163964024517,103.58203396193595,25.313158445970117
game_1906.jpg,117.54374186197917,70.6391802854627,115.46010986807403,34.26678211041818
game_2501.jpg,75.376982421875,46.782073243750446,84.4667792907295,43.253629513464006
game_2540.jpg,54.55126763237847,38.26991840073569,85.96241257727462,30.604552960085826
game_2874.jpg,82.64807291666666,55.66699407988314,139.16213807507512,24.824515163962804
game_0747.jpg,112.98734998914931,51.93439237545143,61.57905380009635,35.593507495569284
movie_0912.jpg,44.805994140625,42.52172628348443,135.1704833738754,38.10830113996586
movie_1156.jpg,138.6455837673611,73.44364327899572,145.99533309940037,72.11565245799693
movie_0783.jpg,87.42872869318182,43.534081316789575,148.07074407211297,61.26185283236734
movie_1128.jpg,150.19823784722223,24.070774297480217,134.22072054127653,14.073292215657531
game_2651.jpg,49.2893732081422,19.27518618203877,169.5583028066165,19.969601894172982
movie_1257.jpg,33.19715031134686,48.76096875735312,89.8482668775437,31.42925962317225
movie_1966.jpg,126.57519338348766,83.3327684233528,161.2401346418639,95.5050479792642
movie_2372.jpg,76.68434328874538,41.45513788437118,131.83151619832995,39.794252260055494
movie_2909.jpg,65.3151311728395,38.71342627389063,143.1019193325071,22.114687197494828
movie_1122.jpg,50.69778952016296,28.347867116495316,34.51007123531427,23.51093872991009
game_2597.jpg,40.805362413194445,28.996960866161317,130.48729252051223,52.81078088760458
game_0474.jpg,45.87949245876736,40.81572123917553,105.33120423706666,27.56551534708497
movie_1391.jpg,94.71213193584984,54.493406444795085,141.30189368515883,47.36692246627025
game_1210.jpg,38.04360580632716,38.02645886286802,86.8971579140743,54.074291218419525
movie_0344.jpg,190.06636622299382,33.74583857717513,116.78511945738452,43.30539803372233
movie_0112.jpg,55.80535264756944,33.19624407124555,157.77441091487026,25.69124170468009
game_1454.jpg,61.080159233940975,41.19857362264116,115.4753047283682,32.23105152231017
movie_0011.jpg,39.27019708806818,21.86247846812879,95.87890546414793,20.67384116881834
game_2237.jpg,32.050916763117286,30.51228831491339,73.86539150745467,13.935623345425414
movie_2886.jpg,28.029886188271604,22.06588013457858,140.75615977793908,27.1664956170193
movie_0416.jpg,28.769839366749174,19.682745352573527,45.23973231366316,19.912365496367972
movie_0881.jpg,87.70974392361111,50.30337804127128,119.5163114380463,47.558002436211
movie_0784.jpg,33.14687598146985,25.71053009542746,64.10791672298163,14.97472708533457
movie_0729.jpg,110.8625538172634,33.89622728212038,101.3208317332859,12.072320533437406
game_0414.jpg,82.18578872492284,54.14406245596693,176.49553330240823,57.15728060869294
game_1257.jpg,135.94741482204861,45.376612523129516,112.86251587295394,19.409696148834207
game_2318.jpg,125.69022542317708,33.12187958226124,45.60202281647341,17.4837075614825
movie_2539.jpg,68.98432756229062,56.95878612742945,75.1486397300913,23.25477244700727
movie_1152.jpg,53.39330166903409,32.41991740340252,78.91305688678764,39.60403852163291
game_2739.jpg,54.38282379349046,44.821431599648605,121.45413433144716,30.201488573781933
movie_1995.jpg,88.99303089488636,52.718546869493714,155.42627687398135,45.37871204964386
movie_2728.jpg,113.93306521962234,55.15398157457248,168.9563343339874,79.27557430974366
game_2988.jpg,161.53388261959876,32.28972997060474,91.07087963179364,42.2697500228435
movie_0994.jpg,36.33324159564394,25.49245149928286,98.595178138664,38.638107067061064
movie_2746.jpg,42.622238685344826,27.205548035855248,140.10337575638178,27.433384754413236
game_1343.jpg,114.5177978515625,96.14933346469999,0.0,47.61901573730004
movie_1293.jpg,66.02668619791666,47.6704321984729,62.64958315213589,54.638578876927745
movie_1428.jpg,90.24875108506944,57.31447908575662,67.64569802780082,74.29585973937216
movie_2960.jpg,68.6161009837963,33.045839499336104,104.7826864496975,18.80986701014468
movie_0568.jpg,92.36012337561881,40.1117345168098,115.10964364145033,29.093872979998437
game_2016.jpg,145.30998508029515,69.07474114989435,87.97787775607262,47.210239027130996
movie_1713.jpg,62.949930555555554,32.303130888292394,115.40315264063912,31.73323695332376
movie_0443.jpg,99.29070963541666,64.33302312350912,170.37417026082167,26.374292550308866
game_0077.jpg,99.50467475043403,74.27283397740788,167.02660010192508,40.176332656980186
game_1638.jpg,115.82106662326389,72.33071914747536,124.63345274089254,49.783764834474525
game_0120.jpg,71.4953354070216,40.521639502011766,135.39306353550506,62.23236919566648
game_1128.jpg,136.0896908757716,78.57708267363796,135.73922999792643,64.43580125372257
movie_0643.jpg,89.00143736259422,64.199669203003,71.33725672108494,29.950390835451717
movie_1182.jpg,23.627392739273926,14.981072937481223,2.0018103500224687,18.60785435145212
movie_1591.jpg,58.59806019176136,36.053167022564544,126.22536521002952,29.497333137054735
movie_2187.jpg,43.032240099009904,32.81663836742187,165.18372855329545,27.31335950778178
movie_0217.jpg,55.881468540619764,36.35567509744151,120.46545667480906,9.644603363493125
game_2704.jpg,118.97269338348765,76.93748057767156,90.84307226333286,75.54329304615169
game_0682.jpg,50.014278549382716,27.90259018589731,102.87822550304303,41.46749781533653
movie_0289.jpg,25.152254599822026,20.73182477385591,69.18943771508921,8.992362985625467
movie_0724.jpg,43.6454071969697,24.6847701353169,90.66330671034034,37.93236305572279
game_0433.jpg,60.09252941743827,43.72140375769962,172.01480771301257,60.52237356388981
game_0641.jpg,46.976910536024306,38.95759388117761,100.19082202995664,44.51539181507786
movie_0693.jpg,81.67081922743056,71.52121991746584,153.5067803615202,29.51821894939667
game_2984.jpg,122.33424575617283,41.095597550006175,104.73229962192706,77.73001776689881
game_1218.jpg,78.27623969184027,53.32489299066606,0.0,14.185921448179995
game_0065.jpg,89.73384568520642,61.69368742471988,161.41711597277882,96.96674657643983
game_2969.jpg,111.97886284722222,87.20110826131531,136.66838585209612,55.08340423537463
